-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,256,234,234,234,234,234,234,234,234,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,280,307,307,307,307,307,307,307,307,261,262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,256,257,-1,-1,-1,-1,-1,-1,307,307,307,286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,304,-1,-1,-1,-1,-1,-1,-1,-1,-1,307,261,235,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,304,-1,306,306,306,306,306,306,306,306,306,306,306,261,237,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,304,-1,306,306,306,306,306,306,306,306,306,306,306,333,286,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,304,307,306,306,306,306,306,306,306,306,306,306,306,333,310,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,304,307,306,306,306,306,306,306,306,306,306,306,306,333,334,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,328,307,306,306,306,306,306,306,306,306,306,306,306,357,358,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,352,353,306,306,306,306,306,306,306,306,306,308,357,381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,328,306,306,306,306,306,306,306,306,306,308,334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,352,353,331,306,306,306,306,306,306,306,308,334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,377,378,378,379,379,379,379,379,378,378,381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
