-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1228,1229,1230,1231,1232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1300,1266,1299,1266,1234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1228,1229,1230,1231,1232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1200,1267,1267,1299,1300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1261,1262,1263,1264,1265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1233,1299,1234,1233,1233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1294,1295,1296,1297,1298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1200,1201,1299,1233,1234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1300,1200,1201,1266,1233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1200,1266,1299,1267,1267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1233,1267,1201,1201,1266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1299,1200,1299,1299,1299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1266,1200,1267,1300,1299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1200,1200,1200,1266,1299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1299,1266,1267,1266,1266,-1,-1,-1,-1,1234,1266,1234,1266,1200,1201,1200,1300,1267,1233,1234,1300,1267,1266,1266,1267,1300,1234,1266,1266,1233,1267,1201,-1,-1,-1,-1
-1,1201,1200,1266,1234,1233,-1,-1,-1,-1,1200,1234,1300,1266,1267,1267,1234,1200,1299,1200,1200,1234,1267,1299,1266,1233,1267,1266,1300,1233,1300,1234,1266,-1,-1,-1,-1
-1,1201,1234,1233,1201,1300,-1,-1,-1,-1,1267,1201,1233,1234,1299,1233,1200,1233,1267,1267,1266,1234,1234,1267,1299,1266,1267,1266,1233,1201,1299,1266,1266,-1,-1,-1,-1
-1,1200,1201,1299,1267,1267,-1,-1,-1,-1,1299,1299,1200,1299,1267,1266,1201,1234,1200,1267,1267,1300,1299,1299,1233,1201,1201,1300,1267,1267,1234,1299,1300,-1,-1,-1,-1
-1,1201,1201,1200,1234,1200,-1,-1,-1,-1,1266,1300,1233,1267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1299,1201,1266,1299,-1,-1,-1,-1
-1,1234,1299,1267,1234,1266,-1,-1,-1,-1,1200,1267,1233,1267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1267,1233,1234,1234,-1,-1,-1,-1
-1,1234,1299,1234,1299,1234,-1,-1,-1,-1,1300,1233,1234,1299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1233,1200,1234,1267,-1,-1,-1,-1
-1,1267,1267,1200,1200,1266,-1,-1,-1,-1,1200,1201,1200,1200,-1,-1,1200,1300,1300,1233,1201,1200,1201,1200,1200,1266,1300,1266,1266,1299,1300,1267,1267,-1,-1,-1,-1
-1,1234,1201,1299,1267,1234,-1,-1,-1,-1,1201,1299,1267,1234,-1,-1,1200,1201,1233,1300,1299,1299,1267,1267,1266,1266,1233,1300,1299,1201,1266,1267,1299,-1,-1,-1,-1
-1,1201,1233,1299,1201,1201,1200,1266,1266,1200,1201,1200,1234,1234,-1,-1,1195,1196,1197,1198,1199,1267,1233,1200,1234,1201,1300,1234,1200,1266,1200,1233,1267,-1,-1,-1,-1
-1,1299,1267,1234,1266,1299,1200,1300,1233,1300,1201,1267,1299,1233,-1,-1,1228,1229,1230,1231,1232,1233,1300,1201,1234,1266,1200,1201,1200,1267,1200,1234,1266,-1,-1,-1,-1
-1,1201,1200,1300,1267,1266,1200,1200,1300,1233,1234,1299,1234,1201,-1,-1,1261,1262,1263,1264,1265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1266,1234,1267,1234,1267,1233,1300,1299,1200,1267,1299,1300,1300,-1,-1,1294,1295,1296,1297,1298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,938,447,448,448,939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,938,447,447,448,939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,938,447,448,448,939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,971,447,447,448,972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1237,1237,1270,1236,1236,1270,1237,1303,1203,1270,1270,1170,1303,1235,1303,1237,1202,1169,1235,1202,1235,1303,1235,1170,1203,1303,1170,1170,1235,1303,1236,1237,1236,1170,1170,-1
-1,1271,1139,1238,1204,1172,1138,1205,1239,1205,1172,1139,1238,1204,1240,1171,1139,1205,1138,1204,1138,1273,1171,1239,1239,1139,1240,1239,1139,1204,1205,1238,1138,1172,1306,1272,-1
-1,1304,1239,1139,1138,1205,1205,1273,1172,1238,1139,1273,1238,1139,1239,1273,1172,1138,1204,1204,1273,1306,1139,1172,1240,1240,1273,1171,1139,1139,1205,1273,1205,1139,1239,1305,-1
-1,1236,1203,1170,1236,1169,1236,1270,1169,1202,1237,1170,1270,1202,1235,1303,1235,1205,1306,1240,1203,1235,1203,1270,1202,1303,1303,1169,1236,1235,1170,1235,1236,1236,1270,1170,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1236,1306,1204,1139,1170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1236,1138,1273,1205,1169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1236,1205,1306,1171,1203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
